991	('120.196215', '120.195836', '22.978770', '22.978208')
992	('120.196381', '120.195836', '22.978591', '22.977705')
993	('120.197100', '120.196423', '22.979143', '22.978570')
994	('120.216035', '120.215444', '23.015851', '23.015103')
995	('120.216222', '120.215444', '23.015757', '23.015103')
996	('120.216222', '120.215444', '23.015839', '23.015103')
997	('120.197168', '120.196381', '22.978818', '22.977987')
999	('120.220011', '120.219296', '23.017776', '23.017075')
1000	('120.220011', '120.219457', '23.017776', '23.017075')
1001	('120.220367', '120.219830', '23.017776', '23.017075')
1002	('120.220202', '120.219493', '23.017915', '23.017075')
1003	('120.220202', '120.219457', '23.017915', '23.017075')
1004	('120.220202', '120.219725', '23.017907', '23.017075')
1005	('120.220011', '120.219296', '23.017620', '23.017075')
1006	('120.220011', '120.219296', '23.017527', '23.017075')
1007	('120.220011', '120.219296', '23.017852', '23.017075')
1008	('120.220011', '120.219296', '23.017825', '23.017075')
1009	('120.220155', '120.219296', '23.017852', '23.017075')
1010	('120.220155', '120.219457', '23.017776', '23.017075')
1011	('120.220367', '120.219830', '23.017722', '23.017075')
1013	('120.219156', '120.218442', '23.014068', '23.013491')
1014	('120.219156', '120.218491', '23.014068', '23.013491')
1017	('120.193589', '120.193031', '22.999672', '22.998823')
1018	('120.220233', '120.219858', '23.018214', '23.017755')
1019	('120.220233', '120.219858', '23.018214', '23.017722')
1020	('120.220231', '120.219646', '23.018230', '23.017722')
1022	('120.220231', '120.219725', '23.018230', '23.017755')
1023	('120.220231', '120.219493', '23.018230', '23.017478')
1024	('120.220231', '120.219493', '23.018230', '23.017490')
1025	('120.220231', '120.219725', '23.018230', '23.017722')
1026	('120.193601', '120.192788', '22.996279', '22.995643')
1027	('120.193158', '120.192788', '22.996319', '22.995643')
1028	('120.197500', '120.196679', '22.979143', '22.978475')
1030	('120.197500', '120.196679', '22.979369', '22.978570')
1031	('120.193892', '120.193031', '22.999338', '22.998679')
1032	('120.228400', '120.227747', '23.014984', '23.014127')
1033	('120.228400', '120.227747', '23.014968', '23.014127')
1034	('120.191523', '120.190874', '23.008108', '23.007363')
1035	('120.191845', '120.191198', '23.008108', '23.007363')
1037	('120.220233', '120.219858', '23.018230', '23.017755')
1038	('120.220155', '120.219457', '23.017776', '23.016971')
1039	('120.220155', '120.219457', '23.017776', '23.016897')
1040	('120.220367', '120.219675', '23.017776', '23.016971')
1041	('120.220155', '120.219675', '23.017776', '23.017075')
1042	('120.220202', '120.219858', '23.018139', '23.017755')
1043	('120.220367', '120.219830', '23.017879', '23.017162')
1044	('120.220011', '120.219296', '23.017852', '23.017167')
1045	('120.219950', '120.219296', '23.017852', '23.017167')
1046	('120.220011', '120.219457', '23.017776', '23.017346')
1047	('120.219950', '120.219457', '23.017839', '23.017396')
1048	('120.219909', '120.219457', '23.017852', '23.017490')
1049	('120.219938', '120.219646', '23.018139', '23.017776')
1050	('120.220233', '120.219858', '23.018230', '23.017722')
1051	('120.220231', '120.219858', '23.018230', '23.017764')
1052	('120.220231', '120.219858', '23.018230', '23.017764')
1053	('120.220231', '120.219858', '23.018139', '23.017755')
1054	('120.220367', '120.219675', '23.017776', '23.016897')
1055	('120.220155', '120.219675', '23.017776', '23.016897')
1056	('120.220367', '120.219675', '23.017776', '23.017075')
1057	('120.220367', '120.219830', '23.017994', '23.017162')
1058	('120.220233', '120.219646', '23.018139', '23.017346')
1059	('120.220233', '120.219646', '23.018139', '23.017478')
1060	('120.220233', '120.219646', '23.018139', '23.017490')
1061	('120.220233', '120.219646', '23.018230', '23.017722')
1062	('120.220233', '120.219858', '23.018230', '23.017755')
1063	('120.220233', '120.219685', '23.018139', '23.017478')
1064	('120.220233', '120.219858', '23.018139', '23.017722')
1065	('120.220233', '120.219493', '23.018230', '23.017478')
1066	('120.220233', '120.219725', '23.018230', '23.017722')
1067	('120.220101', '120.219296', '23.017527', '23.016897')
1068	('120.220155', '120.219457', '23.017764', '23.016971')
1069	('120.220101', '120.219457', '23.017527', '23.016897')
1070	('120.220155', '120.219457', '23.017764', '23.016971')
1071	('120.220101', '120.219457', '23.017620', '23.016897')
1072	('120.220155', '120.219457', '23.017764', '23.016897')
1073	('120.220367', '120.219675', '23.017722', '23.016971')
1074	('120.191897', '120.191167', '23.007631', '23.006984')
1075	('120.191424', '120.190874', '23.007839', '23.007133')
1076	('120.191897', '120.191167', '23.007631', '23.006984')
1078	('120.220202', '120.219493', '23.017915', '23.017075')
1079	('120.220367', '120.219830', '23.017879', '23.017075')
1080	('120.220011', '120.219296', '23.017825', '23.017075')
1081	('120.220011', '120.219457', '23.017776', '23.017075')
1082	('120.220155', '120.219457', '23.017852', '23.017075')
1083	('120.220011', '120.219457', '23.017620', '23.017075')
1084	('120.220155', '120.219457', '23.017825', '23.017075')
1085	('120.220367', '120.219830', '23.017755', '23.017075')
1086	('120.220367', '120.219830', '23.017764', '23.017075')
1087	('120.220155', '120.219675', '23.017722', '23.017075')
1088	('120.220155', '120.219675', '23.017755', '23.017075')
1089	('120.205335', '120.204714', '23.001303', '23.000583')
1090	('120.220202', '120.219457', '23.018139', '23.017396')
1091	('120.220202', '120.219457', '23.017915', '23.017167')
1092	('120.220202', '120.219646', '23.017915', '23.017346')
1093	('120.220202', '120.219493', '23.017915', '23.017346')
1094	('120.220202', '120.219725', '23.017915', '23.017346')
1095	('120.220202', '120.219646', '23.017915', '23.017478')
1096	('120.220202', '120.219725', '23.017915', '23.017478')
1097	('120.220202', '120.219646', '23.017915', '23.017490')
1105	('120.220202', '120.219493', '23.018139', '23.017478')
1106	('120.220202', '120.219725', '23.018139', '23.017722')
1112	('120.220202', '120.219725', '23.017915', '23.017490')
1113	('120.220367', '120.219830', '23.017879', '23.017162')
1114	('120.220367', '120.219830', '23.017879', '23.017162')
1115	('120.196909', '120.196215', '22.979092', '22.978474')
1116	('120.196909', '120.196067', '22.978793', '22.978223')
1117	('120.196909', '120.196067', '22.978793', '22.978059')
1118	('120.196909', '120.196470', '22.979092', '22.978474')
1119	('120.196909', '120.196475', '22.978818', '22.978474')
1120	('120.196909', '120.196320', '22.978703', '22.978059')
1121	('120.196909', '120.196067', '22.978913', '22.978059')
1122	('120.196909', '120.196067', '22.978915', '22.978059')
1123	('120.196475', '120.196067', '22.978770', '22.978263')
1124	('120.196215', '120.195836', '22.978770', '22.978263')
1125	('120.196423', '120.195836', '22.978770', '22.978059')
1126	('120.196423', '120.195836', '22.978770', '22.978059')
1127	('120.196909', '120.196067', '22.978793', '22.978059')
1128	('120.191523', '120.190874', '23.008108', '23.007363')
1129	('120.191523', '120.190894', '23.008108', '23.007363')
1130	('120.191523', '120.190874', '23.008108', '23.007262')
1131	('120.191309', '120.190874', '23.008108', '23.007592')
1134	('120.191803', '120.191309', '23.008786', '23.008108')
1135	('120.191845', '120.191198', '23.008108', '23.007262')
1136	('120.191845', '120.191309', '23.008660', '23.007871')
1138	('120.220011', '120.219296', '23.017527', '23.016897')
1139	('120.220011', '120.219296', '23.017852', '23.017167')
1140	('120.220011', '120.219296', '23.017825', '23.017167')
1141	('120.220011', '120.219296', '23.017852', '23.017167')
1142	('120.219950', '120.219296', '23.017852', '23.017167')
1143	('120.219950', '120.219296', '23.017839', '23.017167')
1144	('120.219909', '120.219296', '23.017852', '23.017328')
1145	('120.220011', '120.219296', '23.017515', '23.016897')
1148	('120.227747', '120.227325', '23.015010', '23.014742')
1149	('120.227747', '120.227094', '23.015010', '23.014519')
1150	('120.207917', '120.207309', '23.001103', '23.000396')
1151	('120.196898', '120.196470', '22.979092', '22.978626')
1152	('120.197168', '120.196475', '22.979092', '22.978474')
1153	('120.196898', '120.196470', '22.979092', '22.978626')
1154	('120.196475', '120.195981', '22.978770', '22.978263')
1155	('120.196475', '120.195981', '22.978714', '22.978059')
1156	('120.196898', '120.196475', '22.978915', '22.978626')
1157	('120.196475', '120.195836', '22.978770', '22.978059')
1158	('120.228096', '120.227449', '23.014984', '23.014742')
1159	('120.228096', '120.227388', '23.015010', '23.014742')
1160	('120.228277', '120.227449', '23.014984', '23.014645')
1161	('120.228061', '120.227388', '23.015010', '23.014742')
1162	('120.197168', '120.196423', '22.979092', '22.978474')
1163	('120.196898', '120.196470', '22.979092', '22.978626')
1164	('120.196898', '120.196507', '22.979092', '22.978626')
1165	('120.219950', '120.219457', '23.017839', '23.017396')
1166	('120.220155', '120.219830', '23.017776', '23.017346')
1167	('120.220233', '120.219858', '23.018139', '23.017722')
1168	('120.220233', '120.219858', '23.018123', '23.017599')
1169	('120.220409', '120.219858', '23.018450', '23.017722')
1170	('120.220409', '120.219858', '23.018377', '23.017599')
1171	('120.220155', '120.219675', '23.017776', '23.016897')
1172	('120.220371', '120.219858', '23.018450', '23.017722')
1173	('120.220367', '120.219830', '23.017776', '23.017162')
1174	('120.220011', '120.219457', '23.017776', '23.017167')
1175	('120.220155', '120.219675', '23.017776', '23.017167')
1176	('120.220155', '120.219830', '23.017776', '23.017396')
1177	('120.205335', '120.204714', '23.001469', '23.000583')
1178	('120.205134', '120.204482', '23.001469', '23.000583')
1179	('120.191523', '120.190874', '23.008185', '23.007363')
1180	('120.191523', '120.190874', '23.008108', '23.007363')
1181	('120.191886', '120.191160', '23.007363', '23.006648')
1182	('120.191523', '120.190874', '23.008223', '23.007363')
1183	('120.191523', '120.190874', '23.008223', '23.007363')
1184	('120.192067', '120.191198', '23.007871', '23.007103')
1185	('120.191845', '120.191108', '23.008108', '23.007363')
1186	('120.191845', '120.191108', '23.008108', '23.007363')
1187	('120.191845', '120.191108', '23.008185', '23.007363')
1188	('120.191845', '120.191198', '23.008108', '23.007363')
1189	('120.191541', '120.191001', '23.007363', '23.006648')
1190	('120.191897', '120.191198', '23.007363', '23.006887')
1191	('120.191541', '120.190804', '23.007363', '23.006648')
1192	('120.191523', '120.190874', '23.008108', '23.007363')
1193	('120.191523', '120.190874', '23.008185', '23.007363')
1194	('120.191845', '120.191108', '23.008185', '23.007363')
1195	('120.220052', '120.219457', '23.017852', '23.017346')
1196	('120.220202', '120.219457', '23.018139', '23.017346')
1197	('120.220011', '120.219457', '23.017825', '23.017346')
1198	('120.220011', '120.219457', '23.017776', '23.017346')
1199	('120.220052', '120.219457', '23.017915', '23.017346')
1200	('120.220011', '120.219457', '23.017776', '23.017346')
1201	('120.219950', '120.219457', '23.017852', '23.017396')
1202	('120.220052', '120.219457', '23.018139', '23.017478')
1203	('120.219950', '120.219457', '23.017852', '23.017396')
1204	('120.219950', '120.219457', '23.017915', '23.017478')
1205	('120.219950', '120.219457', '23.017852', '23.017396')
1206	('120.219950', '120.219457', '23.017852', '23.017396')
1207	('120.220052', '120.219457', '23.018139', '23.017490')
1208	('120.220155', '120.219457', '23.018139', '23.017396')
1209	('120.220052', '120.219457', '23.018139', '23.017515')
1210	('120.219949', '120.219457', '23.017915', '23.017490')
1211	('120.220155', '120.219457', '23.017764', '23.016897')
1212	('120.220011', '120.219296', '23.017527', '23.016897')
1213	('120.220155', '120.219457', '23.017755', '23.016897')
1214	('120.220155', '120.219457', '23.017599', '23.016897')
1215	('120.220155', '120.219457', '23.017755', '23.016897')
1216	('120.220052', '120.219457', '23.017825', '23.017167')
1217	('120.220052', '120.219457', '23.017915', '23.017396')
1218	('120.220155', '120.219457', '23.017825', '23.017167')
1219	('120.220011', '120.219457', '23.017776', '23.017167')
1220	('120.219950', '120.219457', '23.017915', '23.017396')
1221	('120.220155', '120.219457', '23.017915', '23.017346')
1222	('120.198684', '120.197852', '22.998012', '22.997361')
1223	('120.218299', '120.217468', '23.004442', '23.003691')
1224	('120.191424', '120.190874', '23.007631', '23.006984')
1225	('120.191424', '120.190804', '23.007600', '23.006926')
1226	('120.191325', '120.190874', '23.008223', '23.007592')
1227	('120.191325', '120.190874', '23.008223', '23.007592')
1228	('120.191523', '120.190721', '23.008341', '23.007592')
1229	('120.191523', '120.190721', '23.008341', '23.007592')
1230	('120.191523', '120.190874', '23.008108', '23.007262')
1231	('120.191318', '120.190874', '23.008185', '23.007592')
1232	('120.205091', '120.204434', '23.001885', '23.001303')
1233	('120.205481', '120.204874', '23.001797', '23.001245')
1234	('120.205091', '120.204434', '23.001885', '23.001245')
1235	('120.207666', '120.206855', '23.001151', '23.000396')
1237	('120.220052', '120.219493', '23.017852', '23.017346')
1238	('120.220011', '120.219457', '23.017852', '23.017167')
1239	('120.220231', '120.219646', '23.017994', '23.017346')
1240	('120.220155', '120.219493', '23.017907', '23.017346')
1241	('120.220155', '120.219646', '23.017915', '23.017346')
1242	('120.220233', '120.219685', '23.018123', '23.017346')
1243	('120.220233', '120.219725', '23.018123', '23.017346')
1244	('120.220233', '120.219646', '23.018230', '23.017346')
1245	('120.220233', '120.219646', '23.018230', '23.017346')
1246	('120.220202', '120.219493', '23.018139', '23.017346')
1247	('120.220231', '120.219646', '23.018139', '23.017346')
1248	('120.220052', '120.219493', '23.017839', '23.017346')
1249	('120.220231', '120.219493', '23.018139', '23.017346')
1250	('120.220011', '120.219457', '23.017825', '23.017167')
1251	('120.220231', '120.219725', '23.017994', '23.017346')
1252	('120.220155', '120.219725', '23.017825', '23.017346')
1254	('120.220231', '120.219830', '23.017994', '23.017346')
1255	('120.220231', '120.219830', '23.017994', '23.017346')
1256	('120.191424', '120.190804', '23.007631', '23.006926')
1257	('120.219950', '120.219493', '23.017852', '23.017478')
1258	('120.220052', '120.219646', '23.017915', '23.017478')
1259	('120.220231', '120.219646', '23.017994', '23.017478')
1260	('120.220052', '120.219646', '23.017915', '23.017478')
1261	('120.220052', '120.219646', '23.017852', '23.017478')
1262	('120.220233', '120.219725', '23.018123', '23.017478')
1263	('120.220233', '120.219646', '23.018230', '23.017478')
1264	('120.220233', '120.219646', '23.018230', '23.017478')
1265	('120.220052', '120.219493', '23.018139', '23.017478')
1266	('120.220231', '120.219646', '23.018139', '23.017478')
1267	('120.219950', '120.219493', '23.017839', '23.017478')
1268	('120.219950', '120.219493', '23.017839', '23.017396')
1269	('120.219950', '120.219493', '23.017915', '23.017478')
1270	('120.219950', '120.219493', '23.017839', '23.017478')
1271	('120.220052', '120.219725', '23.017825', '23.017478')
1272	('120.220231', '120.219725', '23.017994', '23.017478')
1273	('120.220052', '120.219725', '23.017907', '23.017478')
1274	('120.220231', '120.219858', '23.017994', '23.017478')
1275	('120.220155', '120.219830', '23.017907', '23.017478')
1276	('120.218932', '120.218286', '23.014612', '23.013780')
1277	('120.207615', '120.206855', '23.001151', '23.000396')
1278	('120.207666', '120.206855', '23.001166', '23.000396')
1279	('120.205335', '120.204482', '23.001303', '23.000583')
1280	('120.205481', '120.204874', '23.001540', '23.000827')
1281	('120.191897', '120.191167', '23.007631', '23.006887')
1282	('120.191886', '120.191160', '23.007262', '23.006648')
1283	('120.191523', '120.190721', '23.008341', '23.007592')
1284	('120.196735', '120.195981', '22.978913', '22.978223')
1285	('120.196821', '120.195981', '22.978913', '22.978223')
1286	('120.196642', '120.195972', '22.978460', '22.978059')
1287	('120.196735', '120.195981', '22.978915', '22.978223')
1288	('120.196821', '120.195981', '22.978915', '22.978223')
1289	('120.196381', '120.195972', '22.978460', '22.978059')
1290	('120.196423', '120.195981', '22.978714', '22.978059')
1291	('120.196642', '120.195972', '22.978460', '22.977795')
1292	('120.196642', '120.195981', '22.978714', '22.978059')
1293	('120.219365', '120.218491', '23.014068', '23.013743')
1294	('120.205335', '120.204714', '23.001469', '23.000827')
1295	('120.196590', '120.195981', '22.978913', '22.978263')
1296	('120.196735', '120.196067', '22.978913', '22.978223')
1297	('120.196821', '120.196067', '22.978913', '22.978223')
1298	('120.196119', '120.195865', '22.978386', '22.978111')
1299	('120.196119', '120.195836', '22.978407', '22.978111')
1300	('120.196712', '120.195972', '22.978263', '22.977506')
1301	('120.196119', '120.195865', '22.978460', '22.978208')
1302	('120.196590', '120.195981', '22.978915', '22.978263')
1303	('120.196821', '120.196067', '22.978915', '22.978223')
1304	('120.196909', '120.196067', '22.978793', '22.978059')
1305	('120.196909', '120.196103', '22.978785', '22.978059')
1306	('120.196821', '120.196067', '22.978785', '22.978223')
1307	('120.196821', '120.196103', '22.978714', '22.978059')
1309	('120.218932', '120.218442', '23.014612', '23.013780')
1310	('120.194887', '120.194106', '22.979249', '22.978578')
1311	('120.207583', '120.206855', '23.001006', '23.000304')
1312	('120.207917', '120.207265', '23.001006', '23.000304')
1313	('120.207917', '120.207265', '23.001006', '23.000304')
1314	('120.207917', '120.207062', '23.001006', '23.000304')
1315	('120.197100', '120.196470', '22.979369', '22.978683')
1316	('120.197100', '120.196470', '22.979369', '22.978683')
1317	('120.197100', '120.196507', '22.979369', '22.978683')
1318	('120.197100', '120.196507', '22.979369', '22.978683')
1319	('120.197500', '120.196892', '22.979369', '22.978683')
1320	('120.220233', '120.219646', '23.018230', '23.017722')
1321	('120.220233', '120.219646', '23.018139', '23.017599')
1322	('120.220202', '120.219646', '23.018230', '23.017722')
1323	('120.220064', '120.219646', '23.018230', '23.017755')
1324	('120.220231', '120.219646', '23.018230', '23.017722')
1325	('120.220064', '120.219646', '23.018230', '23.017764')
1326	('120.220233', '120.219646', '23.018230', '23.017599')
1327	('120.220064', '120.219646', '23.018230', '23.017755')
1328	('120.220052', '120.219646', '23.018139', '23.017722')
1329	('120.219949', '120.219646', '23.018139', '23.017755')
1330	('120.219938', '120.219646', '23.018139', '23.017764')
1331	('120.220231', '120.219646', '23.018139', '23.017599')
1332	('120.219949', '120.219646', '23.018139', '23.017755')
1333	('120.219917', '120.219493', '23.017852', '23.017490')
1334	('120.220052', '120.219646', '23.017915', '23.017490')
1335	('120.220231', '120.219646', '23.017994', '23.017490')
1336	('120.220052', '120.219646', '23.017915', '23.017490')
1337	('120.220409', '120.219646', '23.018450', '23.017722')
1338	('120.220052', '120.219457', '23.017852', '23.017167')
1339	('120.220052', '120.219646', '23.017852', '23.017396')
1340	('120.220052', '120.219646', '23.017915', '23.017722')
1341	('120.220233', '120.219646', '23.018450', '23.017722')
1342	('120.219950', '120.219457', '23.017852', '23.017167')
1343	('120.220155', '120.219457', '23.017852', '23.017167')
1344	('120.220011', '120.219457', '23.017852', '23.017167')
1345	('120.220233', '120.219646', '23.018450', '23.017755')
1346	('120.220231', '120.219646', '23.017994', '23.017396')
1347	('120.220231', '120.219646', '23.018139', '23.017722')
1348	('120.220052', '120.219646', '23.017915', '23.017396')
1349	('120.220155', '120.219646', '23.017915', '23.017396')
1350	('120.220233', '120.219646', '23.018450', '23.017599')
1353	('120.205271', '120.204455', '23.001007', '23.000317')
1354	('120.197131', '120.196514', '22.994297', '22.993585')
1356	('120.191803', '120.191325', '23.008786', '23.008223')
1358	('120.191845', '120.191309', '23.008490', '23.007871')
1362	('120.191803', '120.191325', '23.008660', '23.008223')
1365	('120.207583', '120.206855', '23.001166', '23.000435')
1366	('120.207666', '120.206855', '23.001166', '23.000435')
1380	('120.220525', '120.219858', '23.018523', '23.017722')
1381	('120.220525', '120.219858', '23.018523', '23.017722')
1383	('120.235725', '120.235103', '23.010618', '23.009894')
1384	('120.228426', '120.227651', '23.015159', '23.014645')
1385	('120.207490', '120.206765', '23.001166', '23.000570')
1386	('120.193816', '120.193188', '22.995235', '22.994674')
1387	('120.193816', '120.192967', '22.995235', '22.994827')
1388	('120.193816', '120.193170', '22.995235', '22.994827')
1389	('120.193816', '120.193170', '22.995235', '22.994674')
1390	('120.216035', '120.215444', '23.015897', '23.015103')
1391	('120.216035', '120.215444', '23.015922', '23.015103')
1395	('120.191897', '120.191167', '23.007262', '23.006887')
1396	('120.227682', '120.227094', '23.015010', '23.014519')
1397	('120.228400', '120.227651', '23.014984', '23.014196')
1398	('120.219026', '120.218442', '23.014470', '23.013780')
1399	('120.228096', '120.227325', '23.015010', '23.014742')
1400	('120.228400', '120.227682', '23.014984', '23.014196')
1401	('120.228277', '120.227585', '23.014984', '23.014196')
1402	('120.193806', '120.193170', '22.995023', '22.994674')
1403	('120.220233', '120.219858', '23.018230', '23.017755')
1404	('120.220233', '120.219858', '23.018139', '23.017599')
1405	('120.220233', '120.219858', '23.018139', '23.017722')
1406	('120.220233', '120.219858', '23.018139', '23.017599')
1407	('120.220233', '120.219725', '23.018139', '23.017478')
1408	('120.220233', '120.219685', '23.018139', '23.017490')
1409	('120.220233', '120.219725', '23.018139', '23.017490')
1410	('120.220233', '120.219493', '23.018230', '23.017396')
1411	('120.220233', '120.219493', '23.018230', '23.017478')
1412	('120.220233', '120.219725', '23.018230', '23.017722')
1413	('120.220233', '120.219725', '23.018139', '23.017599')
1414	('120.220233', '120.219725', '23.018139', '23.017599')
1415	('120.220233', '120.219858', '23.018139', '23.017722')
1416	('120.220233', '120.219493', '23.018230', '23.017396')
1417	('120.220233', '120.219685', '23.018139', '23.017396')
1419	('120.220233', '120.219685', '23.018139', '23.017599')
1420	('120.215838', '120.215108', '23.015922', '23.015103')
1421	('120.215838', '120.215108', '23.015922', '23.015103')
1425	('120.220233', '120.219646', '23.018230', '23.017490')
1426	('120.220233', '120.219646', '23.018230', '23.017490')
1427	('120.220231', '120.219493', '23.018230', '23.017490')
1428	('120.220233', '120.219685', '23.018230', '23.017490')
1429	('120.220202', '120.219493', '23.018230', '23.017515')
1430	('120.220231', '120.219493', '23.018230', '23.017478')
1431	('120.220064', '120.219493', '23.018230', '23.017515')
1432	('120.220231', '120.219493', '23.018230', '23.017478')
1433	('120.220231', '120.219493', '23.018230', '23.017490')
1434	('120.220064', '120.219725', '23.018230', '23.017755')
1435	('120.220231', '120.219725', '23.018230', '23.017722')
1436	('120.220233', '120.219725', '23.018230', '23.017599')
1437	('120.220064', '120.219725', '23.018230', '23.017755')
1438	('120.220233', '120.219725', '23.018230', '23.017599')
1439	('120.220233', '120.219858', '23.018230', '23.017722')
1440	('120.220233', '120.219858', '23.018230', '23.017722')
1441	('120.220231', '120.219685', '23.018230', '23.017722')
1442	('120.220064', '120.219685', '23.018230', '23.017755')
1443	('120.220233', '120.219685', '23.018230', '23.017396')
1444	('120.220233', '120.219685', '23.018230', '23.017599')
1445	('120.192067', '120.191222', '23.007815', '23.007067')
1446	('120.192067', '120.191222', '23.007871', '23.007103')
1449	('120.220052', '120.219493', '23.018139', '23.017490')
1450	('120.220231', '120.219646', '23.018139', '23.017490')
1451	('120.220155', '120.219646', '23.018139', '23.017490')
1452	('120.220052', '120.219493', '23.018139', '23.017490')
1453	('120.220155', '120.219685', '23.018139', '23.017490')
1454	('120.220052', '120.219493', '23.018139', '23.017620')
1455	('120.220155', '120.219493', '23.018139', '23.017396')
1456	('120.219949', '120.219493', '23.018139', '23.017620')
1457	('120.220155', '120.219493', '23.018139', '23.017478')
1458	('120.220155', '120.219493', '23.018139', '23.017490')
1459	('120.220052', '120.219725', '23.018139', '23.017722')
1460	('120.219949', '120.219725', '23.018139', '23.017755')
1461	('120.220231', '120.219725', '23.018139', '23.017599')
1462	('120.219949', '120.219725', '23.018139', '23.017755')
1463	('120.220231', '120.219725', '23.018139', '23.017599')
1465	('120.220231', '120.219858', '23.018139', '23.017722')
1466	('120.220052', '120.219858', '23.018139', '23.017722')
1467	('120.220052', '120.219493', '23.018139', '23.017620')
1468	('120.220052', '120.219685', '23.018139', '23.017722')
1469	('120.219949', '120.219685', '23.018139', '23.017755')
1470	('120.220231', '120.219858', '23.018139', '23.017755')
1472	('120.220155', '120.219493', '23.018139', '23.017396')
1473	('120.220231', '120.219685', '23.018139', '23.017396')
1474	('120.220231', '120.219685', '23.018139', '23.017599')
1475	('120.194780', '120.194106', '22.979434', '22.978774')
1476	('120.194780', '120.194106', '22.979434', '22.978774')
1477	('120.196909', '120.196341', '22.978915', '22.978223')
1478	('120.197168', '120.196423', '22.978951', '22.978474')
1479	('120.196735', '120.195836', '22.978913', '22.978059')
1480	('120.196470', '120.195836', '22.978913', '22.978263')
1481	('120.196909', '120.196067', '22.978915', '22.978059')
1482	('120.196909', '120.196067', '22.978913', '22.978059')
1483	('120.196821', '120.195981', '22.978913', '22.978059')
1484	('120.196909', '120.196067', '22.978915', '22.978059')
1485	('120.196821', '120.195981', '22.978913', '22.978059')
1486	('120.196735', '120.195836', '22.978913', '22.978059')
1487	('120.196909', '120.196067', '22.978913', '22.978059')
1488	('120.196909', '120.196067', '22.978915', '22.978059')
1489	('120.196909', '120.196341', '22.978915', '22.978474')
1490	('120.197100', '120.196470', '22.978951', '22.978474')
1491	('120.196821', '120.196067', '22.978913', '22.978223')
1492	('120.196735', '120.196067', '22.978913', '22.978306')
1493	('120.196902', '120.196341', '22.978915', '22.978474')
1494	('120.196902', '120.196341', '22.978915', '22.978474')
1495	('120.196735', '120.195981', '22.978913', '22.978223')
1496	('120.197168', '120.196341', '22.978951', '22.978223')
1497	('120.196821', '120.195981', '22.978913', '22.978223')
1498	('120.197100', '120.196470', '22.978951', '22.978474')
1499	('120.196735', '120.196067', '22.978913', '22.978306')
1500	('120.196909', '120.196067', '22.978913', '22.978223')
1501	('120.196590', '120.195981', '22.978913', '22.978306')
1502	('120.196735', '120.195981', '22.978913', '22.978306')
1503	('120.196470', '120.195836', '22.978913', '22.978333')
1504	('120.197100', '120.196470', '22.978951', '22.978570')
1506	('120.193806', '120.192967', '22.995023', '22.994506')
1507	('120.193806', '120.192967', '22.995023', '22.994506')
1508	('120.216035', '120.215444', '23.015897', '23.015103')
1509	('120.220409', '120.219685', '23.018450', '23.017722')
1510	('120.220409', '120.219685', '23.018450', '23.017599')
1511	('120.220409', '120.219685', '23.018450', '23.017599')
1512	('120.220409', '120.219858', '23.018377', '23.017722')
1513	('120.220409', '120.219858', '23.018450', '23.017722')
1514	('120.220409', '120.219858', '23.018450', '23.017722')
1515	('120.207666', '120.206855', '23.001151', '23.000304')
1516	('120.220367', '120.219675', '23.017722', '23.016826')
1517	('120.220367', '120.219675', '23.017722', '23.016826')
1518	('120.220367', '120.219675', '23.017722', '23.016826')
1519	('120.220367', '120.219675', '23.017599', '23.016826')
1520	('120.197168', '120.196642', '22.978818', '22.978223')
1521	('120.197168', '120.196735', '22.978818', '22.978474')
1522	('120.196909', '120.196341', '22.978915', '22.978223')
1523	('120.197310', '120.196642', '22.978818', '22.978223')
1525	('120.197500', '120.196892', '22.979089', '22.978310')
1526	('120.197310', '120.196735', '22.978818', '22.978310')
1527	('120.197500', '120.196735', '22.978818', '22.978043')
1528	('120.197500', '120.196821', '22.978958', '22.978163')
1529	('120.196909', '120.196341', '22.978915', '22.978474')
1531	('120.196909', '120.196590', '22.978818', '22.978474')
1532	('120.196909', '120.196679', '22.978818', '22.978474')
1533	('120.196909', '120.196341', '22.978818', '22.978223')
1534	('120.197310', '120.196642', '22.978818', '22.978043')
1535	('120.196902', '120.196590', '22.978818', '22.978474')
1536	('120.196902', '120.196590', '22.978818', '22.978570')
1537	('120.205025', '120.204180', '23.001885', '23.001245')
1538	('120.219949', '120.219493', '23.017852', '23.017490')
1539	('120.219949', '120.219493', '23.017915', '23.017490')
1540	('120.219949', '120.219493', '23.017852', '23.017490')
1541	('120.219949', '120.219493', '23.017915', '23.017490')
1542	('120.220155', '120.219685', '23.018139', '23.017490')
1543	('120.220231', '120.219858', '23.017994', '23.017478')
1544	('120.220231', '120.219685', '23.017994', '23.017490')
1545	('120.220231', '120.219858', '23.017994', '23.017490')
1546	('120.219949', '120.219493', '23.017915', '23.017490')
1547	('120.220052', '120.219685', '23.017915', '23.017490')
1548	('120.207917', '120.207265', '23.001103', '23.000304')
1549	('120.207917', '120.207265', '23.001103', '23.000304')
1550	('120.207917', '120.207265', '23.001103', '23.000304')
1551	('120.207917', '120.207265', '23.001103', '23.000304')
1552	('120.220011', '120.219296', '23.017620', '23.016897')
1553	('120.220011', '120.219457', '23.017620', '23.016897')
1554	('120.220155', '120.219457', '23.017620', '23.016897')
1555	('120.220155', '120.219457', '23.017764', '23.016897')
